datum,station,datum,feinstaubbelastung,ozonbelastung,stickstoffoxid,luftqualität
2022-10-16 17:00:00,DEBW046,2022-10-16 17:00:00,11.0,65,2,gut
2022-10-16 18:00:00,DEBW046,2022-10-16 18:00:00,11.0,54,10,sehr gut
2022-10-16 19:00:00,DEBW046,2022-10-16 19:00:00,11.0,32,16,sehr gut
2022-10-16 20:00:00,DEBW046,2022-10-16 20:00:00,11.0,10,25,gut
2022-10-16 21:00:00,DEBW046,2022-10-16 21:00:00,12.0,1,25,gut
2022-10-16 22:00:00,DEBW046,2022-10-16 22:00:00,12.0,2,15,sehr gut
2022-10-16 23:00:00,DEBW046,2022-10-16 23:00:00,12.0,0.9,17,sehr gut
2022-10-17 00:00:00,DEBW046,2022-10-17 00:00:00,13.0,0.7,16,sehr gut
2022-10-17 01:00:00,DEBW046,2022-10-17 01:00:00,13.0,0.8,13,sehr gut
2022-10-17 02:00:00,DEBW046,2022-10-17 02:00:00,13.0,0.8,10,sehr gut
2022-10-17 03:00:00,DEBW046,2022-10-17 03:00:00,13.0,0.7,9,sehr gut
2022-10-17 04:00:00,DEBW046,2022-10-17 04:00:00,14.0,0.5,8,sehr gut
2022-10-17 05:00:00,DEBW046,2022-10-17 05:00:00,14.0,-,-,sehr gut
2022-10-17 06:00:00,DEBW046,2022-10-17 06:00:00,14.0,0.7,6,sehr gut
2022-10-17 07:00:00,DEBW046,2022-10-17 07:00:00,14.0,0.8,10,sehr gut
2022-10-17 08:00:00,DEBW046,2022-10-17 08:00:00,14.0,0.9,12,sehr gut
2022-10-17 09:00:00,DEBW046,2022-10-17 09:00:00,14.0,1,14,sehr gut
2022-10-17 10:00:00,DEBW046,2022-10-17 10:00:00,15.0,2,16,sehr gut
2022-10-17 11:00:00,DEBW046,2022-10-17 11:00:00,15.0,9,17,sehr gut
2022-10-17 12:00:00,DEBW046,2022-10-17 12:00:00,16.0,33,9,sehr gut
2022-10-17 13:00:00,DEBW046,2022-10-17 13:00:00,16.0,40,8,sehr gut
2022-10-17 14:00:00,DEBW046,2022-10-17 14:00:00,16.0,46,7,sehr gut
2022-10-17 15:00:00,DEBW046,2022-10-17 15:00:00,17.0,46,9,sehr gut
2022-10-17 16:00:00,DEBW046,2022-10-17 16:00:00,17.0,50,7,sehr gut
2022-10-17 17:00:00,DEBW046,2022-10-17 17:00:00,17.0,46,11,sehr gut
2022-10-17 18:00:00,DEBW046,2022-10-17 18:00:00,18.0,41,16,sehr gut
2022-10-17 19:00:00,DEBW046,2022-10-17 19:00:00,18.0,16,34,gut
2022-10-17 20:00:00,DEBW046,2022-10-17 20:00:00,18.0,0.4,40,gut
2022-10-17 21:00:00,DEBW046,2022-10-17 21:00:00,18.0,0.7,26,gut
2022-10-17 22:00:00,DEBW046,2022-10-17 22:00:00,18.0,0.9,19,sehr gut
2022-10-17 23:00:00,DEBW046,2022-10-17 23:00:00,18.0,1,17,sehr gut
2022-10-18 00:00:00,DEBW046,2022-10-18 00:00:00,18.0,0.7,16,sehr gut
2022-10-18 01:00:00,DEBW046,2022-10-18 01:00:00,18.0,0.7,11,sehr gut
2022-10-18 02:00:00,DEBW046,2022-10-18 02:00:00,18.0,0.7,9,sehr gut
2022-10-18 03:00:00,DEBW046,2022-10-18 03:00:00,18.0,0.7,10,sehr gut
2022-10-18 04:00:00,DEBW046,2022-10-18 04:00:00,18.0,0.7,10,sehr gut
2022-10-18 05:00:00,DEBW046,2022-10-18 05:00:00,18.0,0.6,11,sehr gut
2022-10-18 06:00:00,DEBW046,2022-10-18 06:00:00,18.0,-,13,sehr gut
2022-10-18 07:00:00,DEBW046,2022-10-18 07:00:00,18.0,0.7,15,sehr gut
2022-10-18 08:00:00,DEBW046,2022-10-18 08:00:00,18.0,0.7,19,sehr gut
2022-10-18 09:00:00,DEBW046,2022-10-18 09:00:00,18.0,1,23,gut
2022-10-18 10:00:00,DEBW046,2022-10-18 10:00:00,18.0,10,19,sehr gut
2022-10-18 11:00:00,DEBW046,2022-10-18 11:00:00,18.0,-,-,sehr gut
2022-10-18 12:00:00,DEBW046,2022-10-18 12:00:00,18.0,-,-,sehr gut
2022-10-18 13:00:00,DEBW046,2022-10-18 13:00:00,18.0,-,-,sehr gut
2022-10-18 14:00:00,DEBW046,2022-10-18 14:00:00,18.0,69,3,gut
2022-10-18 15:00:00,DEBW046,2022-10-18 15:00:00,18.0,71,3,gut
2022-10-18 16:00:00,DEBW046,2022-10-18 16:00:00,18.0,71,4,gut
2022-10-18 17:00:00,DEBW046,2022-10-18 17:00:00,18.0,71,6,gut
2022-10-18 18:00:00,DEBW046,2022-10-18 18:00:00,19.0,63,8,gut
2022-10-18 19:00:00,DEBW046,2022-10-18 19:00:00,19.0,50,16,sehr gut
2022-10-18 20:00:00,DEBW046,2022-10-18 20:00:00,18.0,22,28,gut
2022-10-18 21:00:00,DEBW046,2022-10-18 21:00:00,18.0,14,29,gut
2022-10-18 22:00:00,DEBW046,2022-10-18 22:00:00,18.0,22,19,sehr gut
2022-10-18 23:00:00,DEBW046,2022-10-18 23:00:00,18.0,12,21,gut
2022-10-19 00:00:00,DEBW046,2022-10-19 00:00:00,18.0,6,19,sehr gut
2022-10-19 01:00:00,DEBW046,2022-10-19 01:00:00,18.0,1,19,sehr gut
2022-10-19 02:00:00,DEBW046,2022-10-19 02:00:00,18.0,0.4,14,sehr gut
2022-10-19 03:00:00,DEBW046,2022-10-19 03:00:00,18.0,-,12,sehr gut
2022-10-19 04:00:00,DEBW046,2022-10-19 04:00:00,18.0,4,14,sehr gut
2022-10-19 05:00:00,DEBW046,2022-10-19 05:00:00,17.0,7,18,sehr gut
2022-10-19 06:00:00,DEBW046,2022-10-19 06:00:00,17.0,7,16,sehr gut
2022-10-19 07:00:00,DEBW046,2022-10-19 07:00:00,17.0,8,16,sehr gut
2022-10-19 08:00:00,DEBW046,2022-10-19 08:00:00,16.0,7,20,sehr gut
2022-10-19 09:00:00,DEBW046,2022-10-19 09:00:00,16.0,3,21,gut
2022-10-19 10:00:00,DEBW046,2022-10-19 10:00:00,16.0,21,14,sehr gut
2022-10-19 11:00:00,DEBW046,2022-10-19 11:00:00,16.0,27,14,sehr gut
2022-10-19 12:00:00,DEBW046,2022-10-19 12:00:00,16.0,31,13,sehr gut
2022-10-19 13:00:00,DEBW046,2022-10-19 13:00:00,15.0,38,11,sehr gut
2022-10-19 14:00:00,DEBW046,2022-10-19 14:00:00,18.0,39,15,sehr gut
2022-10-19 15:00:00,DEBW046,2022-10-19 15:00:00,19.0,40,12,sehr gut
2022-10-19 16:00:00,DEBW046,2022-10-19 16:00:00,21.0,43,13,gut
2022-10-19 17:00:00,DEBW046,2022-10-19 17:00:00,21.0,51,12,gut
2022-10-19 18:00:00,DEBW046,2022-10-19 18:00:00,21.0,48,14,gut
2022-10-19 19:00:00,DEBW046,2022-10-19 19:00:00,21.0,45,12,gut
2022-10-19 20:00:00,DEBW046,2022-10-19 20:00:00,21.0,41,14,gut
2022-10-19 21:00:00,DEBW046,2022-10-19 21:00:00,21.0,40,12,gut
2022-10-19 22:00:00,DEBW046,2022-10-19 22:00:00,21.0,43,9,gut
2022-10-19 23:00:00,DEBW046,2022-10-19 23:00:00,21.0,41,9,gut
2022-10-20 00:00:00,DEBW046,2022-10-20 00:00:00,20.0,46,5,sehr gut
2022-10-20 01:00:00,DEBW046,2022-10-20 01:00:00,20.0,43,5,sehr gut
2022-10-20 02:00:00,DEBW046,2022-10-20 02:00:00,20.0,35,6,sehr gut
2022-10-20 03:00:00,DEBW046,2022-10-20 03:00:00,20.0,17,10,sehr gut
2022-10-20 04:00:00,DEBW046,2022-10-20 04:00:00,21.0,-,10,gut
2022-10-20 05:00:00,DEBW046,2022-10-20 05:00:00,21.0,16,10,gut
2022-10-20 06:00:00,DEBW046,2022-10-20 06:00:00,22.0,12,-,gut
2022-10-20 07:00:00,DEBW046,2022-10-20 07:00:00,23.0,8,15,gut
2022-10-20 08:00:00,DEBW046,2022-10-20 08:00:00,25.0,4,19,gut
2022-10-20 09:00:00,DEBW046,2022-10-20 09:00:00,26.0,3,17,gut
2022-10-20 10:00:00,DEBW046,2022-10-20 10:00:00,26.0,5,14,gut
2022-10-20 11:00:00,DEBW046,2022-10-20 11:00:00,27.0,10,12,gut
2022-10-20 12:00:00,DEBW046,2022-10-20 12:00:00,27.0,15,10,gut
2022-10-20 13:00:00,DEBW046,2022-10-20 13:00:00,28.0,17,11,gut
2022-10-20 14:00:00,DEBW046,2022-10-20 14:00:00,26.0,18,10,gut
2022-10-20 15:00:00,DEBW046,2022-10-20 15:00:00,25.0,21,8,gut
2022-10-20 16:00:00,DEBW046,2022-10-20 16:00:00,23.0,21,10,gut
2022-10-20 17:00:00,DEBW046,2022-10-20 17:00:00,24.0,14,16,gut
2022-10-20 18:00:00,DEBW046,2022-10-20 18:00:00,24.0,3,22,gut
2022-10-20 19:00:00,DEBW046,2022-10-20 19:00:00,25.0,2,19,gut
2022-10-20 20:00:00,DEBW046,2022-10-20 20:00:00,25.0,0.4,18,gut
2022-10-20 21:00:00,DEBW046,2022-10-20 21:00:00,26.0,0.8,19,gut
2022-10-20 22:00:00,DEBW046,2022-10-20 22:00:00,26.0,0.7,18,gut
2022-10-20 23:00:00,DEBW046,2022-10-20 23:00:00,26.0,0.4,16,gut
2022-10-21 00:00:00,DEBW046,2022-10-21 00:00:00,27.0,0,14,gut
2022-10-21 01:00:00,DEBW046,2022-10-21 01:00:00,27.0,0.1,13,gut
2022-10-21 02:00:00,DEBW046,2022-10-21 02:00:00,27.0,0.2,11,gut
2022-10-21 03:00:00,DEBW046,2022-10-21 03:00:00,28.0,0.4,11,gut
2022-10-21 04:00:00,DEBW046,2022-10-21 04:00:00,28.0,0.4,11,gut
2022-10-21 05:00:00,DEBW046,2022-10-21 05:00:00,28.0,-,12,gut
2022-10-21 06:00:00,DEBW046,2022-10-21 06:00:00,28.0,0.3,13,gut
2022-10-21 07:00:00,DEBW046,2022-10-21 07:00:00,27.0,0.1,12,gut
2022-10-21 08:00:00,DEBW046,2022-10-21 08:00:00,26.0,0.4,14,gut
2022-10-21 09:00:00,DEBW046,2022-10-21 09:00:00,25.0,0.6,16,gut
2022-10-21 10:00:00,DEBW046,2022-10-21 10:00:00,25.0,1,17,gut
2022-10-21 11:00:00,DEBW046,2022-10-21 11:00:00,24.0,5,19,gut
2022-10-21 12:00:00,DEBW046,2022-10-21 12:00:00,24.0,12,15,gut
2022-10-21 13:00:00,DEBW046,2022-10-21 13:00:00,24.0,28,9,gut
2022-10-21 14:00:00,DEBW046,2022-10-21 14:00:00,23.0,44,8,gut
2022-10-21 15:00:00,DEBW046,2022-10-21 15:00:00,23.0,39,8,gut
2022-10-21 16:00:00,DEBW046,2022-10-21 16:00:00,22.0,32,10,gut
2022-10-21 17:00:00,DEBW046,2022-10-21 17:00:00,21.0,34,10,gut
2022-10-21 18:00:00,DEBW046,2022-10-21 18:00:00,20.0,30,11,sehr gut
2022-10-21 19:00:00,DEBW046,2022-10-21 19:00:00,19.0,22,14,sehr gut
2022-10-21 20:00:00,DEBW046,2022-10-21 20:00:00,19.0,9,29,gut
2022-10-21 21:00:00,DEBW046,2022-10-21 21:00:00,18.0,19,17,sehr gut
2022-10-21 22:00:00,DEBW046,2022-10-21 22:00:00,18.0,12,18,sehr gut
2022-10-21 23:00:00,DEBW046,2022-10-21 23:00:00,18.0,3,23,gut
2022-10-22 00:00:00,DEBW046,2022-10-22 00:00:00,17.0,9,18,sehr gut
2022-10-22 01:00:00,DEBW046,2022-10-22 01:00:00,17.0,15,11,sehr gut
2022-10-22 02:00:00,DEBW046,2022-10-22 02:00:00,16.0,34,8,sehr gut
2022-10-22 03:00:00,DEBW046,2022-10-22 03:00:00,15.0,50,7,sehr gut
2022-10-22 04:00:00,DEBW046,2022-10-22 04:00:00,15.0,46,3,sehr gut
2022-10-22 05:00:00,DEBW046,2022-10-22 05:00:00,14.0,46,5,sehr gut
2022-10-22 06:00:00,DEBW046,2022-10-22 06:00:00,13.0,-,2,sehr gut
2022-10-22 07:00:00,DEBW046,2022-10-22 07:00:00,13.0,51,3,sehr gut
2022-10-22 08:00:00,DEBW046,2022-10-22 08:00:00,12.0,52,4,sehr gut
2022-10-22 09:00:00,DEBW046,2022-10-22 09:00:00,11.0,56,7,sehr gut
2022-10-22 10:00:00,DEBW046,2022-10-22 10:00:00,11.0,49,5,sehr gut
2022-10-22 11:00:00,DEBW046,2022-10-22 11:00:00,10.0,48,4,sehr gut
2022-10-22 12:00:00,DEBW046,2022-10-22 12:00:00,9.0,51,4,sehr gut
2022-10-22 13:00:00,DEBW046,2022-10-22 13:00:00,9.0,51,4,sehr gut
2022-10-22 14:00:00,DEBW046,2022-10-22 14:00:00,9.0,57,2,sehr gut
2022-10-22 15:00:00,DEBW046,2022-10-22 15:00:00,9.0,65,2,gut
2022-10-22 16:00:00,DEBW046,2022-10-22 16:00:00,8.0,67,2,gut
2022-10-22 17:00:00,DEBW046,2022-10-22 17:00:00,8.0,66,3,gut
2022-10-22 18:00:00,DEBW046,2022-10-22 18:00:00,8.0,55,5,sehr gut
2022-10-22 19:00:00,DEBW046,2022-10-22 19:00:00,8.0,26,26,gut
2022-10-22 20:00:00,DEBW046,2022-10-22 20:00:00,8.0,8,29,gut
2022-10-22 21:00:00,DEBW046,2022-10-22 21:00:00,9.0,4,24,gut
2022-10-22 22:00:00,DEBW046,2022-10-22 22:00:00,9.0,2,19,sehr gut
2022-10-22 23:00:00,DEBW046,2022-10-22 23:00:00,9.0,2,16,sehr gut
2022-10-23 00:00:00,DEBW046,2022-10-23 00:00:00,9.0,1,10,sehr gut
2022-10-23 01:00:00,DEBW046,2022-10-23 01:00:00,9.0,0.8,8,sehr gut
2022-10-23 02:00:00,DEBW046,2022-10-23 02:00:00,9.0,0.6,9,sehr gut
2022-10-23 03:00:00,DEBW046,2022-10-23 03:00:00,10.0,-,-,sehr gut
2022-10-23 04:00:00,DEBW046,2022-10-23 04:00:00,10.0,0.8,9,sehr gut
2022-10-23 05:00:00,DEBW046,2022-10-23 05:00:00,10.0,0.6,11,sehr gut
2022-10-23 06:00:00,DEBW046,2022-10-23 06:00:00,10.0,0.8,10,sehr gut
2022-10-23 07:00:00,DEBW046,2022-10-23 07:00:00,10.0,0.7,10,sehr gut
2022-10-23 08:00:00,DEBW046,2022-10-23 08:00:00,10.0,0.8,12,sehr gut
2022-10-23 09:00:00,DEBW046,2022-10-23 09:00:00,10.0,2,12,sehr gut
2022-10-23 10:00:00,DEBW046,2022-10-23 10:00:00,10.0,4,10,sehr gut
2022-10-23 11:00:00,DEBW046,2022-10-23 11:00:00,10.0,6,8,sehr gut
2022-10-23 12:00:00,DEBW046,2022-10-23 12:00:00,11.0,8,9,sehr gut
2022-10-23 13:00:00,DEBW046,2022-10-23 13:00:00,11.0,12,10,sehr gut
2022-10-23 14:00:00,DEBW046,2022-10-23 14:00:00,11.0,12,12,sehr gut
2022-10-23 15:00:00,DEBW046,2022-10-23 15:00:00,11.0,14,12,sehr gut
2022-10-23 16:00:00,DEBW046,2022-10-23 16:00:00,11.0,9,13,sehr gut
2022-10-23 17:00:00,DEBW046,2022-10-23 17:00:00,11.0,5,16,sehr gut
2022-10-23 18:00:00,DEBW046,2022-10-23 18:00:00,11.0,4,19,sehr gut
2022-10-23 19:00:00,DEBW046,2022-10-23 19:00:00,12.0,1,19,sehr gut
2022-10-23 20:00:00,DEBW046,2022-10-23 20:00:00,11.0,0.2,16,sehr gut
2022-10-23 21:00:00,DEBW046,2022-10-23 21:00:00,11.0,3,16,sehr gut
2022-10-23 22:00:00,DEBW046,2022-10-23 22:00:00,11.0,10,14,sehr gut
2022-10-23 23:00:00,DEBW046,2022-10-23 23:00:00,11.0,34,6,sehr gut
2022-10-24 00:00:00,DEBW046,2022-10-24 00:00:00,12.0,44,4,sehr gut
2022-10-24 01:00:00,DEBW046,2022-10-24 01:00:00,12.0,52,5,sehr gut
2022-10-24 02:00:00,DEBW046,2022-10-24 02:00:00,11.0,47,5,sehr gut
2022-10-24 03:00:00,DEBW046,2022-10-24 03:00:00,11.0,34,4,sehr gut
2022-10-24 04:00:00,DEBW046,2022-10-24 04:00:00,11.0,-,6,sehr gut
2022-10-24 05:00:00,DEBW046,2022-10-24 05:00:00,11.0,28,5,sehr gut
2022-10-24 06:00:00,DEBW046,2022-10-24 06:00:00,12.0,27,7,sehr gut
2022-10-24 07:00:00,DEBW046,2022-10-24 07:00:00,12.0,29,12,sehr gut
2022-10-24 08:00:00,DEBW046,2022-10-24 08:00:00,12.0,46,8,sehr gut
2022-10-24 09:00:00,DEBW046,2022-10-24 09:00:00,13.0,37,15,sehr gut
2022-10-24 10:00:00,DEBW046,2022-10-24 10:00:00,13.0,41,11,sehr gut
2022-10-24 11:00:00,DEBW046,2022-10-24 11:00:00,13.0,48,6,sehr gut
2022-10-24 12:00:00,DEBW046,2022-10-24 12:00:00,13.0,55,5,sehr gut
2022-10-24 13:00:00,DEBW046,2022-10-24 13:00:00,13.0,47,8,sehr gut
2022-10-24 14:00:00,DEBW046,2022-10-24 14:00:00,13.0,46,11,sehr gut
2022-10-24 15:00:00,DEBW046,2022-10-24 15:00:00,13.0,57,7,sehr gut
2022-10-24 16:00:00,DEBW046,2022-10-24 16:00:00,13.0,55,7,sehr gut
2022-10-24 17:00:00,DEBW046,2022-10-24 17:00:00,13.0,56,7,sehr gut
2022-10-24 18:00:00,DEBW046,2022-10-24 18:00:00,13.0,56,8,sehr gut
2022-10-24 19:00:00,DEBW046,2022-10-24 19:00:00,13.0,53,6,sehr gut
2022-10-24 20:00:00,DEBW046,2022-10-24 20:00:00,12.0,54,6,sehr gut
2022-10-24 21:00:00,DEBW046,2022-10-24 21:00:00,12.0,46,12,sehr gut
2022-10-24 22:00:00,DEBW046,2022-10-24 22:00:00,11.0,32,9,sehr gut
2022-10-24 23:00:00,DEBW046,2022-10-24 23:00:00,11.0,12,16,sehr gut
2022-10-25 00:00:00,DEBW046,2022-10-25 00:00:00,11.0,20,12,sehr gut
2022-10-25 01:00:00,DEBW046,2022-10-25 01:00:00,11.0,18,11,sehr gut
2022-10-25 02:00:00,DEBW046,2022-10-25 02:00:00,10.0,13,7,sehr gut
2022-10-25 03:00:00,DEBW046,2022-10-25 03:00:00,11.0,11,9,sehr gut
2022-10-25 04:00:00,DEBW046,2022-10-25 04:00:00,10.0,14,7,sehr gut
2022-10-25 05:00:00,DEBW046,2022-10-25 05:00:00,10.0,-,7,sehr gut
2022-10-25 06:00:00,DEBW046,2022-10-25 06:00:00,10.0,18,13,sehr gut
2022-10-25 07:00:00,DEBW046,2022-10-25 07:00:00,10.0,15,18,sehr gut
2022-10-25 08:00:00,DEBW046,2022-10-25 08:00:00,9.0,3,33,gut
2022-10-25 09:00:00,DEBW046,2022-10-25 09:00:00,9.0,2,33,gut
2022-10-25 10:00:00,DEBW046,2022-10-25 10:00:00,9.0,15,22,gut
2022-10-25 11:00:00,DEBW046,2022-10-25 11:00:00,9.0,34,11,sehr gut
2022-10-25 12:00:00,DEBW046,2022-10-25 12:00:00,9.0,43,9,sehr gut
2022-10-25 13:00:00,DEBW046,2022-10-25 13:00:00,8.0,54,6,sehr gut
2022-10-25 14:00:00,DEBW046,2022-10-25 14:00:00,8.0,64,4,gut
2022-10-25 15:00:00,DEBW046,2022-10-25 15:00:00,8.0,66,3,gut
2022-10-25 16:00:00,DEBW046,2022-10-25 16:00:00,8.0,70,3,gut
2022-10-25 17:00:00,DEBW046,2022-10-25 17:00:00,8.0,74,3,gut
2022-10-25 18:00:00,DEBW046,2022-10-25 18:00:00,8.0,61,12,gut
2022-10-25 19:00:00,DEBW046,2022-10-25 19:00:00,9.0,9,49,mäßig
2022-10-25 20:00:00,DEBW046,2022-10-25 20:00:00,9.0,3,40,gut
2022-10-25 21:00:00,DEBW046,2022-10-25 21:00:00,9.0,2,29,gut
2022-10-25 22:00:00,DEBW046,2022-10-25 22:00:00,10.0,2,20,sehr gut
2022-10-25 23:00:00,DEBW046,2022-10-25 23:00:00,10.0,2,16,sehr gut
2022-10-26 00:00:00,DEBW046,2022-10-26 00:00:00,10.0,1,17,sehr gut
2022-10-26 01:00:00,DEBW046,2022-10-26 01:00:00,10.0,0.7,20,sehr gut
2022-10-26 02:00:00,DEBW046,2022-10-26 02:00:00,11.0,0.7,18,sehr gut
2022-10-26 03:00:00,DEBW046,2022-10-26 03:00:00,11.0,0.7,17,sehr gut
2022-10-26 04:00:00,DEBW046,2022-10-26 04:00:00,11.0,0.4,-,sehr gut
2022-10-26 05:00:00,DEBW046,2022-10-26 05:00:00,11.0,0.7,13,sehr gut
2022-10-26 06:00:00,DEBW046,2022-10-26 06:00:00,11.0,-,13,sehr gut
2022-10-26 07:00:00,DEBW046,2022-10-26 07:00:00,12.0,2,18,sehr gut
2022-10-26 08:00:00,DEBW046,2022-10-26 08:00:00,12.0,8,21,gut
2022-10-26 09:00:00,DEBW046,2022-10-26 09:00:00,12.0,13,16,sehr gut
2022-10-26 10:00:00,DEBW046,2022-10-26 10:00:00,12.0,15,13,sehr gut
2022-10-26 11:00:00,DEBW046,2022-10-26 11:00:00,12.0,27,9,sehr gut
2022-10-26 12:00:00,DEBW046,2022-10-26 12:00:00,12.0,40,6,sehr gut
2022-10-26 13:00:00,DEBW046,2022-10-26 13:00:00,12.0,46,5,sehr gut
2022-10-26 14:00:00,DEBW046,2022-10-26 14:00:00,12.0,46,7,sehr gut
2022-10-26 15:00:00,DEBW046,2022-10-26 15:00:00,13.0,57,4,sehr gut
2022-10-26 16:00:00,DEBW046,2022-10-26 16:00:00,13.0,60,5,sehr gut
2022-10-26 17:00:00,DEBW046,2022-10-26 17:00:00,14.0,56,8,sehr gut
2022-10-26 18:00:00,DEBW046,2022-10-26 18:00:00,14.0,48,10,sehr gut
2022-10-26 19:00:00,DEBW046,2022-10-26 19:00:00,15.0,31,22,gut
2022-10-26 20:00:00,DEBW046,2022-10-26 20:00:00,15.0,6,40,gut
2022-10-26 21:00:00,DEBW046,2022-10-26 21:00:00,16.0,2,35,gut
2022-10-26 22:00:00,DEBW046,2022-10-26 22:00:00,16.0,2,28,gut
2022-10-26 23:00:00,DEBW046,2022-10-26 23:00:00,17.0,1,20,sehr gut
2022-10-27 00:00:00,DEBW046,2022-10-27 00:00:00,17.0,1,14,sehr gut
2022-10-27 01:00:00,DEBW046,2022-10-27 01:00:00,17.0,0.8,11,sehr gut
2022-10-27 02:00:00,DEBW046,2022-10-27 02:00:00,17.0,0.4,8,sehr gut
2022-10-27 03:00:00,DEBW046,2022-10-27 03:00:00,17.0,-,7,sehr gut
2022-10-27 04:00:00,DEBW046,2022-10-27 04:00:00,17.0,0.7,6,sehr gut
2022-10-27 05:00:00,DEBW046,2022-10-27 05:00:00,17.0,0.7,4,sehr gut
2022-10-27 06:00:00,DEBW046,2022-10-27 06:00:00,17.0,0.6,5,sehr gut
2022-10-27 07:00:00,DEBW046,2022-10-27 07:00:00,17.0,0.7,6,sehr gut
2022-10-27 08:00:00,DEBW046,2022-10-27 08:00:00,17.0,0.7,12,sehr gut
2022-10-27 09:00:00,DEBW046,2022-10-27 09:00:00,17.0,1,13,sehr gut
2022-10-27 10:00:00,DEBW046,2022-10-27 10:00:00,17.0,2,19,sehr gut
2022-10-27 11:00:00,DEBW046,2022-10-27 11:00:00,18.0,5,18,sehr gut
2022-10-27 12:00:00,DEBW046,2022-10-27 12:00:00,18.0,9,18,sehr gut
2022-10-27 13:00:00,DEBW046,2022-10-27 13:00:00,18.0,16,20,sehr gut
2022-10-27 14:00:00,DEBW046,2022-10-27 14:00:00,18.0,41,7,sehr gut
2022-10-27 15:00:00,DEBW046,2022-10-27 15:00:00,18.0,55,5,sehr gut
2022-10-27 16:00:00,DEBW046,2022-10-27 16:00:00,18.0,57,5,sehr gut
2022-10-27 17:00:00,DEBW046,2022-10-27 17:00:00,18.0,47,10,sehr gut
2022-10-27 18:00:00,DEBW046,2022-10-27 18:00:00,18.0,28,28,gut
2022-10-27 19:00:00,DEBW046,2022-10-27 19:00:00,18.0,3,40,gut
2022-10-27 20:00:00,DEBW046,2022-10-27 20:00:00,18.0,1,28,gut
2022-10-27 21:00:00,DEBW046,2022-10-27 21:00:00,18.0,0.8,22,gut
2022-10-27 22:00:00,DEBW046,2022-10-27 22:00:00,17.0,0.8,20,sehr gut
2022-10-27 23:00:00,DEBW046,2022-10-27 23:00:00,17.0,0.9,19,sehr gut
2022-10-28 00:00:00,DEBW046,2022-10-28 00:00:00,17.0,0.8,19,sehr gut
2022-10-28 01:00:00,DEBW046,2022-10-28 01:00:00,17.0,0.7,17,sehr gut
2022-10-28 02:00:00,DEBW046,2022-10-28 02:00:00,17.0,0.8,15,sehr gut
2022-10-28 03:00:00,DEBW046,2022-10-28 03:00:00,17.0,0.9,14,sehr gut
2022-10-28 04:00:00,DEBW046,2022-10-28 04:00:00,17.0,-,13,sehr gut
2022-10-28 05:00:00,DEBW046,2022-10-28 05:00:00,17.0,0.7,11,sehr gut
2022-10-28 06:00:00,DEBW046,2022-10-28 06:00:00,17.0,0.7,9,sehr gut
2022-10-28 07:00:00,DEBW046,2022-10-28 07:00:00,18.0,0.6,12,sehr gut
2022-10-28 08:00:00,DEBW046,2022-10-28 08:00:00,18.0,0.9,17,sehr gut
2022-10-28 09:00:00,DEBW046,2022-10-28 09:00:00,18.0,1,19,sehr gut
2022-10-28 10:00:00,DEBW046,2022-10-28 10:00:00,19.0,1,20,sehr gut
2022-10-28 11:00:00,DEBW046,2022-10-28 11:00:00,19.0,2,23,gut
2022-10-28 12:00:00,DEBW046,2022-10-28 12:00:00,19.0,6,20,sehr gut
2022-10-28 13:00:00,DEBW046,2022-10-28 13:00:00,19.0,17,16,sehr gut
2022-10-28 14:00:00,DEBW046,2022-10-28 14:00:00,19.0,35,9,sehr gut
2022-10-28 15:00:00,DEBW046,2022-10-28 15:00:00,19.0,40,9,sehr gut
2022-10-28 16:00:00,DEBW046,2022-10-28 16:00:00,20.0,38,11,sehr gut
2022-10-28 17:00:00,DEBW046,2022-10-28 17:00:00,20.0,37,14,sehr gut
2022-10-28 18:00:00,DEBW046,2022-10-28 18:00:00,20.0,24,24,gut
2022-10-28 19:00:00,DEBW046,2022-10-28 19:00:00,20.0,8,37,gut
2022-10-28 20:00:00,DEBW046,2022-10-28 20:00:00,20.0,1,37,gut
2022-10-28 21:00:00,DEBW046,2022-10-28 21:00:00,20.0,1,32,gut
2022-10-28 22:00:00,DEBW046,2022-10-28 22:00:00,20.0,1,28,gut
2022-10-28 23:00:00,DEBW046,2022-10-28 23:00:00,20.0,0.9,23,gut
2022-10-29 00:00:00,DEBW046,2022-10-29 00:00:00,20.0,1,19,sehr gut
2022-10-29 01:00:00,DEBW046,2022-10-29 01:00:00,20.0,0.9,18,sehr gut
2022-10-29 02:00:00,DEBW046,2022-10-29 02:00:00,20.0,0.7,15,sehr gut
2022-10-29 03:00:00,DEBW046,2022-10-29 03:00:00,21.0,0.8,16,gut
2022-10-29 04:00:00,DEBW046,2022-10-29 04:00:00,21.0,1,15,gut
2022-10-29 05:00:00,DEBW046,2022-10-29 05:00:00,21.0,-,-,gut
2022-10-29 06:00:00,DEBW046,2022-10-29 06:00:00,21.0,0.7,12,gut
2022-10-29 07:00:00,DEBW046,2022-10-29 07:00:00,21.0,0.6,15,gut
2022-10-29 08:00:00,DEBW046,2022-10-29 08:00:00,21.0,0.6,15,gut
2022-10-29 09:00:00,DEBW046,2022-10-29 09:00:00,21.0,1,15,gut
2022-10-29 10:00:00,DEBW046,2022-10-29 10:00:00,21.0,3,18,gut
2022-10-29 11:00:00,DEBW046,2022-10-29 11:00:00,21.0,5,16,gut
